,Unnamed: 0,일시,품목,소매일일가격,평균기온(°C),최저기온(°C),최고기온(°C),최소 상대습도(%),평균 상대습도(%),최대 풍속(m/s),평균 풍속(m/s),합계 일사량(MJ/m2),합계 일조시간(hr),평균 지면온도(°C),연도,월,일,수출(kg),수출(달러),수입(kg),수입(달러)
0,638,1999-07-25,배추,1275,26.528,23.008,31.194666666666667,58.013333333333335,77.00266666666667,5.494666666666667,2.1866666666666665,19.475,7.714666666666667,29.412000000000003,1999,7,25,105883.0,55743,0.0,0
1,639,1999-07-26,배추,1265,26.386666666666667,22.613333333333333,30.702666666666666,58.06666666666667,75.832,5.781333333333333,2.1973333333333334,15.460454545454546,5.492,28.718666666666667,1999,7,26,105883.0,55743,0.0,0
2,640,1999-07-27,배추,1271,25.116,23.290666666666667,27.76933333333333,66.8,81.11333333333333,9.286666666666669,4.498666666666666,6.986818181818182,0.6,25.466666666666665,1999,7,27,105883.0,55743,0.0,0
3,641,1999-07-28,배추,1320,24.414666666666665,23.037333333333333,26.6,75.77333333333333,86.99066666666667,6.265333333333333,2.8786666666666667,5.9818181818181815,1.008,25.308,1999,7,28,105883.0,55743,0.0,0
4,642,1999-07-29,배추,1318,24.746666666666663,22.634666666666664,27.444000000000003,76.86666666666666,87.27733333333333,4.841333333333334,1.8213333333333328,6.955454545454546,1.2853333333333334,26.30133333333333,1999,7,29,105883.0,55743,0.0,0
5,658,1999-07-30,배추,1291,25.198666666666668,23.410666666666668,28.186666666666667,74.86666666666666,86.49733333333333,6.453333333333333,2.7453333333333334,8.797272727272727,1.3293333333333337,26.50133333333333,1999,7,30,105883.0,55743,0.0,0
6,659,1999-07-31,배추,1291,25.342666666666663,23.398666666666667,27.52933333333333,72.2,82.55733333333333,7.525333333333333,3.596,7.418181818181818,0.572,25.84,1999,7,31,105883.0,55743,0.0,0
7,864,1999-07-01,배추,1418,21.22,18.836,23.84933333333333,68.81333333333333,81.32,5.474666666666667,2.2146666666666666,6.985454545454545,0.9466666666666668,22.89333333333333,1999,7,1,105883.0,55743,0.0,0
8,865,1999-07-02,배추,1418,20.750666666666667,18.732000000000003,23.06533333333333,71.92,82.644,6.297333333333333,2.4973333333333336,7.669090909090909,1.0066666666666666,22.014666666666667,1999,7,2,105883.0,55743,0.0,0
9,881,1999-07-03,배추,1382,22.496,18.154666666666664,27.672,55.96,74.69466666666668,5.102666666666667,1.9986666666666668,20.085,8.046666666666667,26.12133333333333,1999,7,3,105883.0,55743,0.0,0
10,882,1999-07-04,배추,1382,21.992,18.773333333333333,26.788,60.68,78.82666666666667,4.757333333333333,1.5679999999999998,15.977727272727272,4.956,25.497333333333334,1999,7,4,105883.0,55743,0.0,0
11,883,1999-07-05,배추,1445,22.066666666666663,18.45733333333333,26.593333333333334,55.29333333333334,74.37466666666667,4.6240000000000006,1.7746666666666666,17.46681818181818,6.351999999999999,25.75733333333333,1999,7,5,105883.0,55743,0.0,0
12,884,1999-07-06,배추,1445,22.186666666666667,17.964,27.102666666666668,52.32,72.28800000000001,4.864,1.8,19.85181818181818,7.785333333333333,26.83333333333333,1999,7,6,105883.0,55743,0.0,0
13,885,1999-07-07,배추,1427,22.22266666666667,17.708,27.08533333333333,51.52,71.7,5.236,2.1413333333333333,21.47636363636364,8.361333333333334,27.154666666666664,1999,7,7,105883.0,55743,0.0,0
14,886,1999-07-08,배추,1427,23.170666666666666,19.401333333333334,27.43733333333333,59.29333333333334,73.20933333333333,6.076,2.7546666666666666,15.30181818181818,4.553333333333334,26.72533333333333,1999,7,8,105883.0,55743,0.0,0
15,903,1999-07-09,배추,1427,21.74,19.896,24.42533333333333,68.92,81.832,6.136,2.956,7.398636363636364,0.4813333333333333,23.24533333333333,1999,7,9,105883.0,55743,0.0,0
16,904,1999-07-10,배추,1427,22.092,19.232000000000003,25.97733333333333,58.61333333333334,74.82133333333334,6.346666666666667,2.830666666666666,11.52,2.6026666666666665,24.046666666666667,1999,7,10,105883.0,55743,0.0,0
17,905,1999-07-11,배추,1427,21.414666666666665,17.578666666666667,25.78533333333333,50.333333333333336,67.79466666666666,6.1386666666666665,2.76,19.19590909090909,6.897333333333333,24.466666666666665,1999,7,11,105883.0,55743,0.0,0
18,906,1999-07-12,배추,1477,21.524,16.886666666666667,25.576,59.41333333333333,73.616,5.6626666666666665,2.456,14.297727272727274,4.513333333333334,24.325333333333333,1999,7,12,105883.0,55743,0.0,0
19,907,1999-07-13,배추,1477,22.996,19.596,27.06,60.64,76.024,5.408,2.3120000000000003,13.444090909090908,3.9213333333333336,25.504,1999,7,13,105883.0,55743,0.0,0
20,923,1999-07-14,배추,1459,23.365333333333336,19.406666666666663,28.67066666666667,52.96,74.98133333333334,5.08,1.7626666666666666,18.917727272727276,6.492,27.438666666666663,1999,7,14,105883.0,55743,0.0,0
21,924,1999-07-15,배추,1455,22.22533333333333,18.878666666666668,26.39733333333333,61.86666666666667,80.32,4.476,1.52,13.85590909090909,3.914666666666667,25.324,1999,7,15,105883.0,55743,0.0,0
22,925,1999-07-16,배추,1391,23.572000000000003,19.805333333333333,28.414666666666665,56.96,77.36533333333333,4.937333333333333,1.9626666666666663,17.549090909090907,6.648000000000001,27.00933333333333,1999,7,16,105883.0,55743,0.0,0
23,926,1999-07-17,배추,1391,23.79733333333333,20.228,28.71333333333333,55.013333333333335,75.77066666666667,4.658666666666666,1.7613333333333332,16.30818181818182,5.292,27.18133333333333,1999,7,17,105883.0,55743,0.0,0
24,927,1999-07-18,배추,1391,24.34133333333333,20.130666666666663,29.682666666666663,53.09333333333333,75.80133333333333,3.9546666666666663,1.384,18.235454545454544,6.842666666666667,28.544000000000004,1999,7,18,105883.0,55743,0.0,0
25,928,1999-07-19,배추,1391,24.773333333333333,20.268,30.16133333333333,53.96,75.748,4.649333333333333,1.5933333333333333,19.349545454545453,8.206666666666667,29.752,1999,7,19,105883.0,55743,0.0,0
26,945,1999-07-20,배추,1359,24.822666666666667,20.858666666666668,29.26533333333333,58.73333333333333,77.37866666666666,4.676,1.8333333333333333,16.66,5.729333333333333,28.86,1999,7,20,105883.0,55743,0.0,0
27,946,1999-07-21,배추,1314,26.206666666666667,22.68,30.86133333333333,63.41333333333333,80.644,4.350666666666667,1.5546666666666666,15.008181818181818,4.496,29.31066666666667,1999,7,21,105883.0,55743,0.0,0
28,947,1999-07-22,배추,1286,25.212,23.438666666666663,28.434666666666665,72.88,86.33733333333333,6.644,2.045333333333333,8.764545454545454,1.149333333333333,26.908,1999,7,22,105883.0,55743,0.0,0
29,948,1999-07-23,배추,1268,25.332,22.726666666666667,29.17333333333333,64.61333333333333,81.74666666666667,6.006666666666667,2.474666666666667,14.564545454545454,4.054666666666667,27.228,1999,7,23,105883.0,55743,0.0,0
30,949,1999-07-24,배추,1275,25.06266666666667,22.346666666666668,28.92933333333333,62.36,78.76133333333334,6.205333333333333,2.490666666666667,13.414090909090907,4.616,26.986666666666668,1999,7,24,105883.0,55743,0.0,0
31,648,1999-02-23,배추,1445,4.145333333333333,-2.64,10.224,33.14666666666667,60.23733333333334,4.8373333333333335,1.5986666666666665,9.610909090909091,4.894666666666667,4.341333333333334,1999,2,23,239731.0,133616,0.0,0
32,649,1999-02-24,배추,1445,4.788,2.269333333333333,8.042666666666667,59.76,81.336,5.054666666666667,2.1,5.358181818181818,0.9773333333333332,5.328,1999,2,24,239731.0,133616,0.0,0
33,650,1999-02-25,배추,1445,5.771999999999999,0.7213333333333334,12.08,43.86666666666667,71.73733333333334,4.465333333333333,1.6133333333333333,13.146363636363638,7.150666666666666,6.569333333333333,1999,2,25,239731.0,133616,0.0,0
34,651,1999-02-26,배추,1445,5.092,1.9906666666666668,7.810666666666666,62.70666666666666,78.732,5.389333333333333,1.8306666666666669,2.698636363636364,0.0946666666666666,4.774666666666667,1999,2,26,239731.0,133616,0.0,0
35,652,1999-02-27,배추,1445,1.0013333333333332,-2.505333333333333,5.738666666666666,26.92,42.79333333333334,8.985333333333333,5.16,15.968636363636364,9.338666666666668,3.0946666666666665,1999,2,27,239731.0,133616,0.0,0
36,670,1999-02-28,배추,1445,1.1386666666666667,-5.452,7.396000000000001,30.41333333333333,49.85066666666667,6.832,2.772,15.298636363636364,9.313333333333333,2.684,1999,2,28,239731.0,133616,0.0,0
37,874,1999-02-01,배추,1327,3.018666666666667,-1.1346666666666665,8.889333333333333,33.17333333333333,56.812,5.191999999999999,1.8586666666666667,7.770454545454545,4.458666666666667,2.978666666666667,1999,2,1,239731.0,133616,0.0,0
38,875,1999-02-02,배추,1327,-1.4666666666666666,-5.534666666666667,2.813333333333333,34.38666666666666,55.116,9.412,4.1,8.274545454545454,4.577333333333334,-0.0653333333333333,1999,2,2,239731.0,133616,0.0,0
